ID_venta,fecha,ID_cliente,ID_producto,cantidad,precio_unitario,total
2152,2028-11-21,364,37,8,201.63,1613.04
2153,2028-11-22,485,34,6,373.84,2243.04
2154,2028-11-23,433,7,2,57.21,114.42
2155,2028-11-24,87,16,1,315.23,315.23
2156,2028-11-25,111,23,6,190.34,1142.04
2157,2028-11-26,239,33,3,338.95,1016.8499999999999
2158,2028-11-27,207,18,9,395.62,3560.58
2159,2028-11-28,459,29,5,458.18,2290.9
2160,2028-11-29,354,26,7,314.52,2201.64
2161,2028-11-30,412,17,7,223.77,1566.39
2162,2028-12-01,76,9,7,405.61,2839.27
2163,2028-12-02,126,6,4,24.55,98.2
2164,2028-12-03,280,33,4,338.95,1355.8
2165,2028-12-04,89,28,4,164.65,658.6
2166,2028-12-05,242,13,7,402.07,2814.49
2167,2028-12-06,444,28,8,164.65,1317.2
2168,2028-12-07,165,21,5,293.67,1468.3500000000001
2169,2028-12-08,38,23,8,190.34,1522.72
2170,2028-12-09,350,32,5,32.41,162.04999999999998
2171,2028-12-10,90,29,5,458.18,2290.9
2172,2028-12-11,430,44,9,373.28,3359.5199999999995
2173,2028-12-12,265,3,9,304.61,2741.4900000000002
2174,2028-12-13,167,31,1,195.69,195.69
2175,2028-12-14,131,6,5,24.55,122.75
2176,2028-12-15,95,39,3,182.82,548.46
2177,2028-12-16,73,44,7,373.28,2612.96
2178,2028-12-17,237,7,2,57.21,114.42
2179,2028-12-18,108,27,2,418.06,836.12
2180,2028-12-19,88,18,2,395.62,791.24
2181,2028-12-20,481,10,2,195.03,390.06
2182,2028-12-21,35,1,6,296.6,1779.6000000000001
2183,2028-12-22,238,27,8,418.06,3344.48
2184,2028-12-23,19,28,3,164.65,493.95000000000005
2185,2028-12-24,315,40,8,242.68,1941.44
2186,2028-12-25,217,21,8,293.67,2349.36
2187,2028-12-26,216,13,5,402.07,2010.35
2188,2028-12-27,164,40,9,242.68,2184.12
2189,2028-12-28,135,17,5,223.77,1118.8500000000001
2190,2028-12-29,417,42,8,325.57,2604.56
2191,2028-12-30,475,49,5,34.81,174.05
2192,2028-12-31,176,36,1,98.82,98.82
2193,2029-01-01,276,33,5,338.95,1694.75
2194,2029-01-02,168,33,4,338.95,1355.8
2195,2029-01-03,357,2,2,202.66,405.32
2196,2029-01-04,310,3,4,304.61,1218.44
2197,2029-01-05,415,36,1,98.82,98.82
2198,2029-01-06,6,3,5,304.61,1523.0500000000002
2199,2029-01-07,376,40,6,242.68,1456.08
2200,2029-01-08,218,44,9,373.28,3359.5199999999995
2201,2029-01-09,104,16,1,315.23,315.23
2202,2029-01-10,76,49,8,34.81,278.48
2203,2029-01-11,218,27,6,418.06,2508.36
2204,2029-01-12,131,12,8,64.18,513.44
2205,2029-01-13,338,21,7,293.67,2055.69
2206,2029-01-14,255,34,6,373.84,2243.04
2207,2029-01-15,413,18,1,395.62,395.62
2208,2029-01-16,271,48,5,66.11,330.55
2209,2029-01-17,328,49,9,34.81,313.29
2210,2029-01-18,335,28,1,164.65,164.65
2211,2029-01-19,237,27,5,418.06,2090.3
2212,2029-01-20,73,18,8,395.62,3164.96
2213,2029-01-21,252,5,1,75.13,75.13
2214,2029-01-22,362,47,7,453.76,3176.3199999999997
2215,2029-01-23,200,14,5,7.01,35.05
2216,2029-01-24,173,20,7,443.87,3107.09
2217,2029-01-25,249,4,8,419.48,3355.84
2218,2029-01-26,403,8,5,427.54,2137.7000000000003
2219,2029-01-27,25,48,3,66.11,198.32999999999998
2220,2029-01-28,132,29,3,458.18,1374.54
2221,2029-01-29,130,24,2,401.09,802.18
2222,2029-01-30,271,25,9,165.34,1488.06
2223,2029-01-31,322,15,9,321.97,2897.7300000000005
2224,2029-02-01,48,23,7,190.34,1332.38
2225,2029-02-02,209,34,9,373.84,3364.56
2226,2029-02-03,113,34,7,373.84,2616.8799999999997
2227,2029-02-04,268,35,6,148.02,888.1200000000001
2228,2029-02-05,286,44,3,373.28,1119.84
2229,2029-02-06,340,24,7,401.09,2807.6299999999997
2230,2029-02-07,157,40,5,242.68,1213.4
2231,2029-02-08,189,22,8,299.81,2398.48
2232,2029-02-09,307,48,1,66.11,66.11
2233,2029-02-10,57,19,9,122.14,1099.26
2234,2029-02-11,42,1,2,296.6,593.2
2235,2029-02-12,153,12,4,64.18,256.72
2236,2029-02-13,437,15,6,321.97,1931.8200000000002
2237,2029-02-14,57,23,2,190.34,380.68
2238,2029-02-15,345,20,2,443.87,887.74
2239,2029-02-16,206,28,8,164.65,1317.2
2240,2029-02-17,338,17,1,223.77,223.77
2241,2029-02-18,93,36,2,98.82,197.64
2242,2029-02-19,96,36,9,98.82,889.3799999999999
2243,2029-02-20,177,27,3,418.06,1254.18
2244,2029-02-21,313,21,8,293.67,2349.36
2245,2029-02-22,115,5,7,75.13,525.91
2246,2029-02-23,3,17,1,223.77,223.77
2247,2029-02-24,473,32,5,32.41,162.04999999999998
2248,2029-02-25,476,20,6,443.87,2663.2200000000003
2249,2029-02-26,161,13,4,402.07,1608.28
2250,2029-02-27,437,27,5,418.06,2090.3
2251,2029-02-28,188,26,6,314.52,1887.12
2252,2029-03-01,378,18,9,395.62,3560.58
2253,2029-03-02,417,11,6,58.73,352.38
2254,2029-03-03,265,8,5,427.54,2137.7000000000003
2255,2029-03-04,433,6,4,24.55,98.2
2256,2029-03-05,355,34,5,373.84,1869.1999999999998
2257,2029-03-06,424,28,6,164.65,987.9000000000001
2258,2029-03-07,486,49,5,34.81,174.05
2259,2029-03-08,448,49,2,34.81,69.62
2260,2029-03-09,348,2,8,202.66,1621.28
2261,2029-03-10,59,14,3,7.01,21.03
2262,2029-03-11,276,37,5,201.63,1008.15
2263,2029-03-12,488,16,6,315.23,1891.38
2264,2029-03-13,453,48,6,66.11,396.65999999999997
2265,2029-03-14,115,33,2,338.95,677.9
2266,2029-03-15,57,36,6,98.82,592.92
2267,2029-03-16,4,39,4,182.82,731.28
2268,2029-03-17,144,32,1,32.41,32.41
2269,2029-03-18,250,24,4,401.09,1604.36
2270,2029-03-19,177,23,9,190.34,1713.06
2271,2029-03-20,159,12,2,64.18,128.36
2272,2029-03-21,410,8,8,427.54,3420.32
2273,2029-03-22,169,43,1,464.59,464.59
2274,2029-03-23,400,3,6,304.61,1827.66
2275,2029-03-24,118,26,8,314.52,2516.16
2276,2029-03-25,426,13,4,402.07,1608.28
2277,2029-03-26,443,3,6,304.61,1827.66
2278,2029-03-27,438,47,1,453.76,453.76
2279,2029-03-28,71,50,4,28.79,115.16
2280,2029-03-29,109,49,3,34.81,104.43
2281,2029-03-30,375,13,7,402.07,2814.49
2282,2029-03-31,442,2,5,202.66,1013.3
2283,2029-04-01,500,43,8,464.59,3716.72
2284,2029-04-02,339,50,2,28.79,57.58
2285,2029-04-03,47,19,3,122.14,366.42
2286,2029-04-04,451,31,1,195.69,195.69
2287,2029-04-05,168,40,2,242.68,485.36
2288,2029-04-06,73,38,3,316.05,948.1500000000001
2289,2029-04-07,97,13,1,402.07,402.07
2290,2029-04-08,477,46,2,52.46,104.92
2291,2029-04-09,293,10,1,195.03,195.03
2292,2029-04-10,80,28,7,164.65,1152.55
2293,2029-04-11,257,41,6,238.78,1432.68
2294,2029-04-12,19,38,3,316.05,948.1500000000001
2295,2029-04-13,343,22,2,299.81,599.62
2296,2029-04-14,489,39,6,182.82,1096.92
2297,2029-04-15,185,45,2,114.61,229.22
2298,2029-04-16,61,24,7,401.09,2807.6299999999997
2299,2029-04-17,310,49,7,34.81,243.67000000000002
2300,2029-04-18,386,20,3,443.87,1331.6100000000001
2301,2029-04-19,112,26,5,314.52,1572.6
2302,2029-04-20,22,49,3,34.81,104.43
2303,2029-04-21,465,21,5,293.67,1468.3500000000001
2304,2029-04-22,92,49,1,34.81,34.81
2305,2029-04-23,259,5,9,75.13,676.17
2306,2029-04-24,311,7,5,57.21,286.05
2307,2029-04-25,84,32,9,32.41,291.68999999999994
2308,2029-04-26,138,30,2,348.83,697.66
2309,2029-04-27,500,49,8,34.81,278.48
2310,2029-04-28,127,40,7,242.68,1698.76
2311,2029-04-29,171,13,9,402.07,3618.63
2312,2029-04-30,435,31,8,195.69,1565.52
2313,2029-05-01,42,35,8,148.02,1184.16
2314,2029-05-02,389,5,8,75.13,601.04
2315,2029-05-03,86,17,8,223.77,1790.16
2316,2029-05-04,197,2,4,202.66,810.64
2317,2029-05-05,434,13,9,402.07,3618.63
2318,2029-05-06,326,37,1,201.63,201.63
2319,2029-05-07,279,12,5,64.18,320.90000000000003
2320,2029-05-08,358,3,2,304.61,609.22
2321,2029-05-09,448,25,4,165.34,661.36
2322,2029-05-10,262,19,5,122.14,610.7
2323,2029-05-11,476,1,4,296.6,1186.4
2324,2029-05-12,48,30,2,348.83,697.66
2325,2029-05-13,183,30,4,348.83,1395.32
2326,2029-05-14,471,26,5,314.52,1572.6
2327,2029-05-15,106,13,3,402.07,1206.21
2328,2029-05-16,246,31,4,195.69,782.76
2329,2029-05-17,328,9,8,405.61,3244.88
2330,2029-05-18,129,1,4,296.6,1186.4
2331,2029-05-19,71,37,4,201.63,806.52
2332,2029-05-20,352,49,3,34.81,104.43
2333,2029-05-21,293,17,5,223.77,1118.8500000000001
2334,2029-05-22,255,15,6,321.97,1931.8200000000002
2335,2029-05-23,131,1,5,296.6,1483.0
2336,2029-05-24,2,8,5,427.54,2137.7000000000003
2337,2029-05-25,151,16,6,315.23,1891.38
2338,2029-05-26,361,49,6,34.81,208.86
2339,2029-05-27,392,32,9,32.41,291.68999999999994
2340,2029-05-28,295,49,2,34.81,69.62
2341,2029-05-29,284,35,7,148.02,1036.14
2342,2029-05-30,19,37,4,201.63,806.52
2343,2029-05-31,258,36,1,98.82,98.82
2344,2029-06-01,267,39,2,182.82,365.64
2345,2029-06-02,218,31,3,195.69,587.0699999999999
2346,2029-06-03,205,11,2,58.73,117.46
2347,2029-06-04,439,46,1,52.46,52.46
2348,2029-06-05,316,44,3,373.28,1119.84
2349,2029-06-06,490,28,6,164.65,987.9000000000001
2350,2029-06-07,121,25,8,165.34,1322.72
2351,2029-06-08,32,13,5,402.07,2010.35
2352,2029-06-09,9,14,1,7.01,7.01
2353,2029-06-10,312,15,5,321.97,1609.8500000000001
2354,2029-06-11,287,41,4,238.78,955.12
2355,2029-06-12,286,15,6,321.97,1931.8200000000002
2356,2029-06-13,351,33,7,338.95,2372.65
2357,2029-06-14,55,17,3,223.77,671.3100000000001
2358,2029-06-15,280,26,2,314.52,629.04
2359,2029-06-16,8,32,5,32.41,162.04999999999998
2360,2029-06-17,353,4,1,419.48,419.48
2361,2029-06-18,182,28,7,164.65,1152.55
2362,2029-06-19,179,50,2,28.79,57.58
2363,2029-06-20,452,38,5,316.05,1580.25
2364,2029-06-21,418,46,4,52.46,209.84
2365,2029-06-22,488,33,3,338.95,1016.8499999999999
2366,2029-06-23,500,29,3,458.18,1374.54
2367,2029-06-24,487,1,4,296.6,1186.4
2368,2029-06-25,371,6,5,24.55,122.75
2369,2029-06-26,16,4,7,419.48,2936.36
2370,2029-06-27,77,23,4,190.34,761.36
2371,2029-06-28,116,37,7,201.63,1411.4099999999999
2372,2029-06-29,333,9,8,405.61,3244.88
2373,2029-06-30,466,23,1,190.34,190.34
2374,2029-07-01,41,28,4,164.65,658.6
2375,2029-07-02,134,47,6,453.76,2722.56
2376,2029-07-03,183,11,1,58.73,58.73
2377,2029-07-04,441,37,2,201.63,403.26
2378,2029-07-05,56,11,9,58.73,528.5699999999999
2379,2029-07-06,177,1,6,296.6,1779.6000000000001
2380,2029-07-07,338,46,5,52.46,262.3
2381,2029-07-08,466,35,5,148.02,740.1
2382,2029-07-09,311,3,5,304.61,1523.0500000000002
2383,2029-07-10,423,32,6,32.41,194.45999999999998
2384,2029-07-11,305,12,8,64.18,513.44
2385,2029-07-12,171,30,2,348.83,697.66
2386,2029-07-13,20,46,3,52.46,157.38
2387,2029-07-14,436,21,6,293.67,1762.02
2388,2029-07-15,499,48,8,66.11,528.88
2389,2029-07-16,76,48,3,66.11,198.32999999999998
2390,2029-07-17,69,37,8,201.63,1613.04
2391,2029-07-18,284,9,3,405.61,1216.83
2392,2029-07-19,466,28,7,164.65,1152.55
2393,2029-07-20,61,44,7,373.28,2612.96
2394,2029-07-21,365,8,4,427.54,1710.16
2395,2029-07-22,463,36,4,98.82,395.28
2396,2029-07-23,121,22,3,299.81,899.4300000000001
2397,2029-07-24,38,44,3,373.28,1119.84
2398,2029-07-25,224,29,4,458.18,1832.72
2399,2029-07-26,290,23,3,190.34,571.02
2400,2029-07-27,149,43,9,464.59,4181.3099999999995
2401,2029-07-28,274,19,7,122.14,854.98
2402,2029-07-29,404,22,8,299.81,2398.48
2403,2029-07-30,163,14,5,7.01,35.05
2404,2029-07-31,157,49,3,34.81,104.43
2405,2029-08-01,438,24,9,401.09,3609.81
2406,2029-08-02,168,4,6,419.48,2516.88
2407,2029-08-03,324,20,1,443.87,443.87
2408,2029-08-04,240,25,3,165.34,496.02
2409,2029-08-05,285,2,4,202.66,810.64
2410,2029-08-06,191,32,7,32.41,226.86999999999998
2411,2029-08-07,134,2,6,202.66,1215.96
2412,2029-08-08,339,32,7,32.41,226.86999999999998
2413,2029-08-09,3,21,4,293.67,1174.68
2414,2029-08-10,412,13,5,402.07,2010.35
2415,2029-08-11,40,8,6,427.54,2565.2400000000002
2416,2029-08-12,181,3,8,304.61,2436.88
2417,2029-08-13,11,23,8,190.34,1522.72
2418,2029-08-14,79,34,4,373.84,1495.36
2419,2029-08-15,276,48,4,66.11,264.44
2420,2029-08-16,362,42,7,325.57,2278.99
2421,2029-08-17,223,26,6,314.52,1887.12
2422,2029-08-18,318,38,2,316.05,632.1
2423,2029-08-19,336,12,8,64.18,513.44
2424,2029-08-20,191,3,9,304.61,2741.4900000000002
2425,2029-08-21,365,48,3,66.11,198.32999999999998
2426,2029-08-22,38,25,7,165.34,1157.38
2427,2029-08-23,119,33,5,338.95,1694.75
2428,2029-08-24,335,42,3,325.57,976.71
2429,2029-08-25,48,11,4,58.73,234.92
2430,2029-08-26,263,29,5,458.18,2290.9
2431,2029-08-27,353,6,4,24.55,98.2
2432,2029-08-28,324,42,7,325.57,2278.99
2433,2029-08-29,187,3,6,304.61,1827.66
2434,2029-08-30,138,30,5,348.83,1744.1499999999999
2435,2029-08-31,180,35,2,148.02,296.04
2436,2029-09-01,340,43,4,464.59,1858.36
2437,2029-09-02,388,2,5,202.66,1013.3
2438,2029-09-03,292,21,8,293.67,2349.36
2439,2029-09-04,300,30,5,348.83,1744.1499999999999
2440,2029-09-05,53,18,7,395.62,2769.34
2441,2029-09-06,418,46,9,52.46,472.14
2442,2029-09-07,464,34,1,373.84,373.84
2443,2029-09-08,481,7,7,57.21,400.47
2444,2029-09-09,311,40,5,242.68,1213.4
2445,2029-09-10,145,15,2,321.97,643.94
2446,2029-09-11,432,41,9,238.78,2149.02
2447,2029-09-12,94,46,3,52.46,157.38
2448,2029-09-13,346,22,6,299.81,1798.8600000000001
2449,2029-09-14,280,24,1,401.09,401.09
2450,2029-09-15,382,28,7,164.65,1152.55
2451,2029-09-16,414,9,5,405.61,2028.0500000000002
2452,2029-09-17,252,3,1,304.61,304.61
2453,2029-09-18,485,24,6,401.09,2406.54
2454,2029-09-19,444,16,9,315.23,2837.07
2455,2029-09-20,249,1,5,296.6,1483.0
2456,2029-09-21,200,29,8,458.18,3665.44
2457,2029-09-22,190,43,5,464.59,2322.95
2458,2029-09-23,324,30,8,348.83,2790.64
2459,2029-09-24,371,49,7,34.81,243.67000000000002
2460,2029-09-25,108,40,2,242.68,485.36
2461,2029-09-26,188,40,8,242.68,1941.44
2462,2029-09-27,32,50,6,28.79,172.74
2463,2029-09-28,270,23,1,190.34,190.34
2464,2029-09-29,424,2,1,202.66,202.66
2465,2029-09-30,417,6,4,24.55,98.2
2466,2029-10-01,411,5,7,75.13,525.91
2467,2029-10-02,4,37,6,201.63,1209.78
2468,2029-10-03,112,47,4,453.76,1815.04
2469,2029-10-04,455,26,9,314.52,2830.68
2470,2029-10-05,492,19,1,122.14,122.14
2471,2029-10-06,458,23,6,190.34,1142.04
2472,2029-10-07,388,21,9,293.67,2643.03
2473,2029-10-08,132,48,9,66.11,594.99
2474,2029-10-09,242,3,7,304.61,2132.27
2475,2029-10-10,228,30,5,348.83,1744.1499999999999
2476,2029-10-11,315,19,9,122.14,1099.26
2477,2029-10-12,215,33,3,338.95,1016.8499999999999
2478,2029-10-13,211,23,3,190.34,571.02
2479,2029-10-14,156,27,2,418.06,836.12
2480,2029-10-15,478,32,9,32.41,291.68999999999994
2481,2029-10-16,444,34,7,373.84,2616.8799999999997
2482,2029-10-17,315,31,1,195.69,195.69
2483,2029-10-18,15,47,6,453.76,2722.56
2484,2029-10-19,120,4,4,419.48,1677.92
2485,2029-10-20,13,49,7,34.81,243.67000000000002
2486,2029-10-21,118,22,8,299.81,2398.48
2487,2029-10-22,409,16,9,315.23,2837.07
2488,2029-10-23,448,20,7,443.87,3107.09
2489,2029-10-24,82,32,4,32.41,129.64
2490,2029-10-25,153,49,5,34.81,174.05
2491,2029-10-26,329,13,6,402.07,2412.42
2492,2029-10-27,144,10,1,195.03,195.03
2493,2029-10-28,243,36,3,98.82,296.46
2494,2029-10-29,27,4,2,419.48,838.96
2495,2029-10-30,453,35,2,148.02,296.04
2496,2029-10-31,138,20,5,443.87,2219.35
2497,2029-11-01,92,27,2,418.06,836.12
2498,2029-11-02,134,3,9,304.61,2741.4900000000002
2499,2029-11-03,197,5,9,75.13,676.17
2500,2029-11-04,481,13,9,402.07,3618.63
2501,2029-11-05,298,43,1,464.59,464.59
2502,2029-11-06,3,23,9,190.34,1713.06
2503,2029-11-07,481,29,8,458.18,3665.44
2504,2029-11-08,200,36,6,98.82,592.92
2505,2029-11-09,258,38,1,316.05,316.05
2506,2029-11-10,316,35,3,148.02,444.06000000000006
2507,2029-11-11,17,19,2,122.14,244.28
2508,2029-11-12,426,50,7,28.79,201.53
2509,2029-11-13,109,31,6,195.69,1174.1399999999999
2510,2029-11-14,80,18,1,395.62,395.62
2511,2029-11-15,479,49,3,34.81,104.43
2512,2029-11-16,247,20,4,443.87,1775.48
2513,2029-11-17,153,40,7,242.68,1698.76
2514,2029-11-18,406,47,9,453.76,4083.84
2515,2029-11-19,405,36,6,98.82,592.92
2516,2029-11-20,424,28,8,164.65,1317.2
2517,2029-11-21,160,26,6,314.52,1887.12
2518,2029-11-22,236,24,5,401.09,2005.4499999999998
2519,2029-11-23,383,35,7,148.02,1036.14
2520,2029-11-24,283,35,4,148.02,592.08
2521,2029-11-25,364,12,1,64.18,64.18
2522,2029-11-26,356,39,8,182.82,1462.56
2523,2029-11-27,172,8,5,427.54,2137.7000000000003
2524,2029-11-28,439,21,9,293.67,2643.03
2525,2029-11-29,145,3,2,304.61,609.22
2526,2029-11-30,281,30,1,348.83,348.83
2527,2029-12-01,322,27,8,418.06,3344.48
2528,2029-12-02,149,33,6,338.95,2033.6999999999998
2529,2029-12-03,394,31,6,195.69,1174.1399999999999
2530,2029-12-04,153,38,7,316.05,2212.35
2531,2029-12-05,184,13,6,402.07,2412.42
2532,2029-12-06,421,14,3,7.01,21.03
2533,2029-12-07,130,32,4,32.41,129.64
2534,2029-12-08,205,4,8,419.48,3355.84
2535,2029-12-09,366,38,3,316.05,948.1500000000001
2536,2029-12-10,34,38,7,316.05,2212.35
2537,2029-12-11,41,43,3,464.59,1393.77
2538,2029-12-12,165,27,8,418.06,3344.48
2539,2029-12-13,224,33,4,338.95,1355.8
2540,2029-12-14,392,11,9,58.73,528.5699999999999
2541,2029-12-15,91,30,9,348.83,3139.47
2542,2029-12-16,247,32,1,32.41,32.41
2543,2029-12-17,500,32,4,32.41,129.64
2544,2029-12-18,250,32,6,32.41,194.45999999999998
2545,2029-12-19,241,44,3,373.28,1119.84
2546,2029-12-20,343,41,5,238.78,1193.9
2547,2029-12-21,376,8,6,427.54,2565.2400000000002
2548,2029-12-22,339,30,5,348.83,1744.1499999999999
2549,2029-12-23,216,49,6,34.81,208.86
2550,2029-12-24,310,24,7,401.09,2807.6299999999997
2551,2029-12-25,284,1,4,296.6,1186.4
2552,2029-12-26,282,38,3,316.05,948.1500000000001
2553,2029-12-27,378,14,6,7.01,42.06
2554,2029-12-28,227,15,3,321.97,965.9100000000001
2555,2029-12-29,88,46,4,52.46,209.84
2556,2029-12-30,474,19,7,122.14,854.98
2557,2029-12-31,495,9,7,405.61,2839.27
2558,2030-01-01,493,15,9,321.97,2897.7300000000005
2559,2030-01-02,18,8,2,427.54,855.08
2560,2030-01-03,133,41,6,238.78,1432.68
2561,2030-01-04,306,39,3,182.82,548.46
2562,2030-01-05,52,32,2,32.41,64.82
2563,2030-01-06,468,2,7,202.66,1418.62
2564,2030-01-07,58,18,4,395.62,1582.48
2565,2030-01-08,210,39,6,182.82,1096.92
2566,2030-01-09,337,23,4,190.34,761.36
2567,2030-01-10,223,36,9,98.82,889.3799999999999
2568,2030-01-11,245,38,3,316.05,948.1500000000001
2569,2030-01-12,457,41,3,238.78,716.34
2570,2030-01-13,384,2,2,202.66,405.32
2571,2030-01-14,367,33,3,338.95,1016.8499999999999
2572,2030-01-15,413,43,4,464.59,1858.36
2573,2030-01-16,101,10,2,195.03,390.06
2574,2030-01-17,17,7,7,57.21,400.47
2575,2030-01-18,85,45,1,114.61,114.61
2576,2030-01-19,20,18,9,395.62,3560.58
2577,2030-01-20,449,13,7,402.07,2814.49
2578,2030-01-21,461,2,1,202.66,202.66
2579,2030-01-22,438,22,5,299.81,1499.05
2580,2030-01-23,6,29,2,458.18,916.36
2581,2030-01-24,79,14,4,7.01,28.04
2582,2030-01-25,189,29,7,458.18,3207.26
2583,2030-01-26,85,42,2,325.57,651.14
2584,2030-01-27,235,4,2,419.48,838.96
2585,2030-01-28,353,34,3,373.84,1121.52
2586,2030-01-29,376,9,1,405.61,405.61
2587,2030-01-30,479,2,3,202.66,607.98
2588,2030-01-31,51,49,8,34.81,278.48
2589,2030-02-01,151,6,2,24.55,49.1
2590,2030-02-02,419,34,4,373.84,1495.36
2591,2030-02-03,369,37,7,201.63,1411.4099999999999
2592,2030-02-04,324,6,3,24.55,73.65
2593,2030-02-05,251,14,1,7.01,7.01
2594,2030-02-06,44,38,7,316.05,2212.35
2595,2030-02-07,75,11,5,58.73,293.65
2596,2030-02-08,465,44,5,373.28,1866.3999999999999
2597,2030-02-09,451,14,9,7.01,63.089999999999996
2598,2030-02-10,303,34,2,373.84,747.68
2599,2030-02-11,369,39,3,182.82,548.46
2600,2030-02-12,229,22,6,299.81,1798.8600000000001
2601,2030-02-13,66,12,9,64.18,577.6200000000001
2602,2030-02-14,84,34,7,373.84,2616.8799999999997
2603,2030-02-15,106,6,3,24.55,73.65
2604,2030-02-16,353,48,9,66.11,594.99
2605,2030-02-17,69,31,5,195.69,978.45
2606,2030-02-18,180,36,5,98.82,494.09999999999997
2607,2030-02-19,491,7,3,57.21,171.63
2608,2030-02-20,341,20,7,443.87,3107.09
2609,2030-02-21,158,19,3,122.14,366.42
2610,2030-02-22,35,35,3,148.02,444.06000000000006
2611,2030-02-23,277,28,6,164.65,987.9000000000001
2612,2030-02-24,158,32,8,32.41,259.28
2613,2030-02-25,432,18,4,395.62,1582.48
2614,2030-02-26,232,39,8,182.82,1462.56
2615,2030-02-27,56,32,7,32.41,226.86999999999998
2616,2030-02-28,95,38,2,316.05,632.1
2617,2030-03-01,25,13,1,402.07,402.07
2618,2030-03-02,495,36,8,98.82,790.56
2619,2030-03-03,274,25,5,165.34,826.7
2620,2030-03-04,247,11,8,58.73,469.84
2621,2030-03-05,464,4,4,419.48,1677.92
2622,2030-03-06,233,23,4,190.34,761.36
2623,2030-03-07,220,47,5,453.76,2268.8
2624,2030-03-08,96,21,1,293.67,293.67
2625,2030-03-09,333,16,5,315.23,1576.15
2626,2030-03-10,12,35,7,148.02,1036.14
2627,2030-03-11,126,41,5,238.78,1193.9
2628,2030-03-12,232,38,8,316.05,2528.4
2629,2030-03-13,468,28,5,164.65,823.25
2630,2030-03-14,140,11,6,58.73,352.38
2631,2030-03-15,60,50,8,28.79,230.32
2632,2030-03-16,44,29,5,458.18,2290.9
2633,2030-03-17,183,24,4,401.09,1604.36
2634,2030-03-18,7,19,5,122.14,610.7
2635,2030-03-19,457,36,8,98.82,790.56
2636,2030-03-20,225,9,6,405.61,2433.66
2637,2030-03-21,52,42,7,325.57,2278.99
2638,2030-03-22,16,41,5,238.78,1193.9
2639,2030-03-23,247,27,8,418.06,3344.48
2640,2030-03-24,298,25,9,165.34,1488.06
2641,2030-03-25,197,22,2,299.81,599.62
2642,2030-03-26,354,1,7,296.6,2076.2000000000003
2643,2030-03-27,494,6,1,24.55,24.55
2644,2030-03-28,369,18,3,395.62,1186.8600000000001
2645,2030-03-29,400,4,5,419.48,2097.4
2646,2030-03-30,486,44,3,373.28,1119.84
2647,2030-03-31,329,4,4,419.48,1677.92
2648,2030-04-01,270,34,3,373.84,1121.52
2649,2030-04-02,292,34,8,373.84,2990.72
2650,2030-04-03,191,12,4,64.18,256.72
2651,2030-04-04,256,23,2,190.34,380.68
2652,2030-04-05,168,18,1,395.62,395.62
2653,2030-04-06,160,4,3,419.48,1258.44
2654,2030-04-07,87,14,4,7.01,28.04
2655,2030-04-08,184,37,2,201.63,403.26
2656,2030-04-09,456,14,5,7.01,35.05
2657,2030-04-10,296,32,9,32.41,291.68999999999994
2658,2030-04-11,226,2,2,202.66,405.32
2659,2030-04-12,211,25,3,165.34,496.02
2660,2030-04-13,400,29,7,458.18,3207.26
2661,2030-04-14,379,43,9,464.59,4181.3099999999995
2662,2030-04-15,295,31,1,195.69,195.69
2663,2030-04-16,233,37,4,201.63,806.52
2664,2030-04-17,338,12,5,64.18,320.90000000000003
2665,2030-04-18,19,46,4,52.46,209.84
2666,2030-04-19,50,15,2,321.97,643.94
2667,2030-04-20,106,25,4,165.34,661.36
2668,2030-04-21,383,48,4,66.11,264.44
2669,2030-04-22,130,36,8,98.82,790.56
2670,2030-04-23,444,33,3,338.95,1016.8499999999999
2671,2030-04-24,215,4,3,419.48,1258.44
2672,2030-04-25,435,22,8,299.81,2398.48
2673,2030-04-26,344,2,6,202.66,1215.96
2674,2030-04-27,410,6,4,24.55,98.2
2675,2030-04-28,409,10,3,195.03,585.09
2676,2030-04-29,411,33,4,338.95,1355.8
2677,2030-04-30,241,23,1,190.34,190.34
2678,2030-05-01,248,2,4,202.66,810.64
2679,2030-05-02,310,25,6,165.34,992.04
2680,2030-05-03,194,43,6,464.59,2787.54
2681,2030-05-04,485,50,3,28.79,86.37
2682,2030-05-05,305,39,9,182.82,1645.3799999999999
2683,2030-05-06,152,42,2,325.57,651.14
2684,2030-05-07,219,7,3,57.21,171.63
2685,2030-05-08,342,43,4,464.59,1858.36
2686,2030-05-09,4,16,2,315.23,630.46
2687,2030-05-10,271,25,4,165.34,661.36
2688,2030-05-11,462,33,8,338.95,2711.6
2689,2030-05-12,240,42,5,325.57,1627.85
2690,2030-05-13,380,22,2,299.81,599.62
2691,2030-05-14,344,22,9,299.81,2698.29
2692,2030-05-15,217,48,6,66.11,396.65999999999997
2693,2030-05-16,311,10,2,195.03,390.06
2694,2030-05-17,8,19,3,122.14,366.42
2695,2030-05-18,156,44,6,373.28,2239.68
2696,2030-05-19,31,50,9,28.79,259.11
2697,2030-05-20,435,37,1,201.63,201.63
2698,2030-05-21,124,35,9,148.02,1332.18
2699,2030-05-22,479,33,7,338.95,2372.65
2700,2030-05-23,419,5,1,75.13,75.13
2701,2030-05-24,220,13,1,402.07,402.07
2702,2030-05-25,306,30,2,348.83,697.66
